sra_experiment_id	sra_run_id	sra_project_id	sra_biosample_id	num_of_bases	file_size	published	source	strategy	layout	library_name	selection	instrument	file_type	reads_unaligned	identified_reads	taxonomy_id	lineage	percent_identified	gc_content
SRX9293537	SRR12825899	PRJNA231221	SAMN16357184	2713716600	9280880775	10/18/20 10:09	GENOMIC	WGS	SINGLE	PL100108189-1	RANDOM	PacBio RS	pacbio_native	86522	76960	76860	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus anginosus group|Streptococcus constellatus	0.47075519	0.378568572
SRX9402271	SRR12938604	PRJNA231221	SAMN16357313	2330617956	948746633	10/30/20 0:08	GENOMIC	WGS	PAIRED	IL100141175	RANDOM	Illumina HiSeq 4000	fastq	17671	7699607	258	Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Sphingobacterium|Sphingobacterium spiritivorum	0.997710203	0.393756193
SRX13301677	SRR17117121	PRJNA231221	SAMN22091646	4116266644	1365437208	12/3/21 12:43	GENOMIC	WGS	PAIRED	IL100188193	RANDOM	Illumina NovaSeq 6000	fastq	53228	13576794	203	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter rectus	0.996094797	0.448045853
SRX6387061	SRR9624840	PRJNA231221	SAMN11056470	2294415102	1073058674	7/2/19 20:15	GENOMIC	WGS	PAIRED	IL100092541	RANDOM	Illumina HiSeq 4000	fastq	113311	7484090	315405	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus gallolyticus	0.985085558	0.377509368
SRX2701758	SRR5409473	PRJNA231221	SAMN06173302	2870811721	9666969913	4/3/17 20:39	GENOMIC	WGS	SINGLE	PL100053761-1	RANDOM	PacBio RS	pacbio_native	78484	84998	41276	Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Brevundimonas|Brevundimonas vesicularis	0.519922683	0.627068867
SRX981008	SRR1955500	PRJNA231221	SAMN03255443	1470973292	1042498013	5/12/15 13:12	GENOMIC	WGS	PAIRED	IL100040269	RANDOM	Illumina HiSeq 2000	fastq	228798	7053248	1280	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus	0.968580534	0.323235839
SRX6755151	SRR10017192	PRJNA231221	SAMN11077968	512671628	257944457	8/26/19 14:28	VIRAL RNA	WGS	PAIRED	IL100092359	cDNA	Illumina MiSeq	fastq	287479	564135	11082	Viruses|Riboviria|Orthornavirae|Kitrinoviricota|Flasuviricetes|Amarillovirales|Flaviviridae|Flavivirus|West Nile virus	0.662430397	0.498452858
SRX10063905	SRR13674464	PRJNA231221	SAMN16357511	2778011669	703347068	2/11/21 0:08	GENOMIC	WGS	SINGLE	PL100146134-1	RANDOM	Sequel	bam	116401	536824	520	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Bordetella|Bordetella pertussis	0.821805657	0.6538945
SRX729779	SRR1609100	PRJNA231221	SAMN02934536	765386116	2873244397	10/9/14 21:49	GENOMIC	WGS	SINGLE	PL100041293B-1	RANDOM	PacBio RS	pacbio_native	114229	49253	584	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Proteus|Proteus mirabilis	0.301274758	0.443971198
SRX2695620	SRR5401007	PRJNA231221	SAMN06173308	1213396628	796049495	4/3/17 9:34	GENOMIC	WGS	PAIRED	IL100054773	RANDOM	Illumina HiSeq 2500	fastq	24913	5982001	32021	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni subsp. doylei	0.995852613	0.304889309
SRX13440158	SRR17261999	PRJNA231221	SAMN24061080	224480984	115018558	12/17/21 18:17	VIRAL RNA	WGS	PAIRED	IL100138732	cDNA	Illumina MiSeq	fastq	101645	271247	11082	Viruses|Riboviria|Orthornavirae|Kitrinoviricota|Flasuviricetes|Amarillovirales|Flaviviridae|Flavivirus|West Nile virus	0.727414372	0.508682321
SRX976596	SRR1950322	PRJNA231221	SAMN03255437	1284594356	950384319	5/12/15 13:12	GENOMIC	WGS	PAIRED	IL100042692	RANDOM	Illumina HiSeq 2000	fastq	51756	6307622	1639	Bacteria|Firmicutes|Bacilli|Bacillales|Listeriaceae|Listeria|Listeria monocytogenes	0.991861468	0.374274144
SRX9397539	SRR12933779	PRJNA231221	SAMN16357252	3659754155	925099420	10/29/20 12:52	GENOMIC	WGS	SINGLE	PL100132263-2	RANDOM	Sequel	bam	34695	548805	1282	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus epidermidis	0.940539846	0.333298114
SRX1384799	SRR2820381	PRJNA231221	SAMN03996282	882005730	537047086	10/26/15 21:38	GENOMIC	WGS	PAIRED	IL100047553	RANDOM	Illumina HiSeq 2500	fastq	68152	4298213	1352	Bacteria|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus faecium	0.984391593	0.372063223
SRX10063899	SRR13674458	PRJNA231221	SAMN16357508	2406265030	760930880	2/10/21 0:30	GENOMIC	WGS	PAIRED	IL100148174	RANDOM	Illumina NovaSeq 6000	fastq	18696	7949069	520	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Bordetella|Bordetella pertussis	0.997653545	0.666093161
SRX729794	SRR1609114	PRJNA231221	SAMN02934540	1777664888	6399863320	10/9/14 21:50	GENOMIC	WGS	SINGLE	PL100041302A-1	RANDOM	PacBio RS	pacbio_native	100214	63268	545	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Citrobacter|Citrobacter koseri	0.38700285	0.523313743
SRX3040300	SRR5872851	PRJNA231221	SAMN07312434	1867949124	813410004	7/26/17 18:10	GENOMIC	WGS	PAIRED	IL100066304	RANDOM	Illumina HiSeq 4000	fastq	351582	5833680	28095	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia gladioli	0.943158107	0.658350335
SRX9293827	SRR12826189	PRJNA231221	SAMN16357233	1924395038	794608045	10/18/20 9:47	GENOMIC	WGS	PAIRED	IL100133338	RANDOM	Illumina HiSeq 4000	fastq	47077	6325092	1358	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Lactococcus|Lactococcus lactis	0.992612092	0.344450472
SRX5764111	SRR8984849	PRJNA231221	SAMN11056352	1080625737	3732727760	4/29/19 13:37	GENOMIC	WGS	SINGLE	PL100073719-1	RANDOM	PacBio RS	pacbio_native	114474	49008	47886	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas luteola	0.299776122	0.531477986
SRX9620869	SRR13183062	PRJNA231221	SAMN16357414	2054396374	860871570	12/2/20 13:28	GENOMIC	WGS	PAIRED	IL100132530	RANDOM	Illumina HiSeq 4000	fastq	24897	6777740	152500	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia cepacia complex|Burkholderia dolosa	0.996340096	0.659250162
SRX11384828	SRR15074770	PRJNA231221	SAMN16357543	27151033630	6855322134	7/8/21 19:19	GENOMIC	WGS	SINGLE	PL100156817-1	RANDOM	Sequel II	bam	249814	2872613	465797	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter|Acinetobacter septicus	0.919993646	0.397305704
SRX3040294	SRR5872845	PRJNA231221	SAMN07312432	3841356202	12827806196	7/26/17 22:14	GENOMIC	WGS	SINGLE	PL100065498-1	RANDOM	PacBio RS	pacbio_native	67038	96444	292	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia cepacia complex|Burkholderia cepacia	0.589936507	0.640651569
SRX3038942	SRR5871394	PRJNA231221	SAMN07312420	3373730822	11347455388	7/26/17 16:26	GENOMIC	WGS	SINGLE	PL100062009-1	RANDOM	PacBio RS	pacbio_native	78847	84635	303	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas putida	0.517702255	0.568020158
SRX1382872	SRR2815879	PRJNA231221	SAMN03996321	1499235314	992202405	10/26/15 16:48	GENOMIC	WGS	PAIRED	IL100045944	RANDOM	Illumina HiSeq 2500	fastq	43379	7378578	676	Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio fluvialis	0.994155315	0.496983043
SRX13440247	SRR17262089	PRJNA231221	SAMN16357611	196380828	95397878	12/17/21 18:17	VIRAL RNA	WGS	PAIRED	IL100144123	cDNA	Illumina MiSeq	fastq	107861	218353	11269	Viruses|Riboviria|Orthornavirae|Negarnaviricota|Haploviricotina|Monjiviricetes|Mononegavirales|Filoviridae|Marburgvirus|Marburg marburgvirus	0.669355086	0.395577877
SRX4996093	SRR8175758	PRJNA231221	SAMN10163170	6386395750	1983482438	11/8/18 17:28	GENOMIC	WGS	PAIRED	IL100071122	RANDOM	Illumina HiSeq 2500	fastq	67858	25477725	2420301	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter|Acinetobacter sp. FDAARGOS_494	0.99734365	0.393503087
SRX729654	SRR1608961	PRJNA231221	SAMN02934515	1336782874	975562063	10/9/14 21:41	GENOMIC	WGS	PAIRED	IL100043728	RANDOM	Illumina HiSeq 2000	fastq	81021	6536716	1134687	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella/Raoultella group|Klebsiella|Klebsiella michiganensis	0.987756993	0.54839771
SRX11386653	SRR15076629	PRJNA231221	SAMN16357558	2284171358	577162727	7/8/21 21:00	GENOMIC	WGS	SINGLE	PL100156885-1	RANDOM	Sequel II	bam	44806	277226	2778065	Bacteria|Proteobacteria|Gammaproteobacteria|Aeromonadales|Aeromonadaceae|Aeromonas|Aeromonas sp. FDAARGOS 1416	0.860864759	0.574315304
SRX8575919	SRR12047335	PRJNA231221	SAMN13450425	434923626	1642618459	6/18/20 20:11	GENOMIC	WGS	SINGLE	PL100106901-1	RANDOM	PacBio RS	pacbio_native	144521	18961	82996	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Serratia|Serratia plymuthica	0.115982188	0.51565158
SRX5764137	SRR8984875	PRJNA231221	SAMN11056379	528836702	1963829880	4/29/19 14:29	GENOMIC	WGS	SINGLE	PL100073749-2	RANDOM	PacBio RS	pacbio_native	146530	16952	82633	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Cupriavidus|Cupriavidus pauculus	0.103693373	0.602883601
SRX11385483	SRR15075446	PRJNA231221	SAMN16357570	2501569586	800289717	7/8/21 17:44	GENOMIC	WGS	PAIRED	IL100160352	RANDOM	Illumina NovaSeq 6000	fastq	8308203	8258483	69218	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Enterobacter|Enterobacter cloacae complex|Enterobacter cancerogenus	0.498499398	0.558500732
SRX981461	SRR1955931	PRJNA231221	SAMN03255487	1374453450	951828342	5/12/15 13:12	GENOMIC	WGS	PAIRED	IL100040314	RANDOM	Illumina HiSeq 2000	fastq	321117	6483108	1280	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus	0.952806234	0.324699758
SRX9619917	SRR13181891	PRJNA231221	SAMN16357356	2222671982	1014279380	12/2/20 11:23	GENOMIC	WGS	PAIRED	IL100142883	RANDOM	Illumina HiSeq 4000	fastq	17425	7342416	48296	Bacteria|Proteobacteria|Gammaproteobacteria|Moraxellales|Moraxellaceae|Acinetobacter|Acinetobacter calcoaceticus/baumannii complex|Acinetobacter pittii	0.997632422	0.386591989
SRX5764123	SRR8984861	PRJNA231221	SAMN11056359	2803692802	1133272125	4/29/19 12:25	GENOMIC	WGS	PAIRED	IL100084886	RANDOM	Illumina HiSeq 4000	fastq	94098	9189653	747	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Pasteurella|Pasteurella multocida	0.989864226	0.404299301
SRX11385490	SRR15075452	PRJNA231221	SAMN16357574	4330278861	1092800418	7/8/21 17:44	GENOMIC	WGS	SINGLE	PL100159580-1	RANDOM	Sequel II	bam	17037	379837	61645	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Enterobacter|Enterobacter cloacae complex|Enterobacter asburiae	0.957072018	0.54284732
SRX9619674	SRR13181649	PRJNA231221	SAMN16357352	3334413106	1703046999	12/2/20 11:13	GENOMIC	WGS	PAIRED	IL100143576	RANDOM	Illumina HiSeq 4000	fastq	81632	10959471	67351	Bacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces californicus	0.992606536	0.714307639
SRX981456	SRR1955925	PRJNA231221	SAMN03255486	1302967698	4695241943	5/12/15 13:12	GENOMIC	WGS	SINGLE	PL100039737-1	RANDOM	PacBio RS	pacbio_native	100252	63230	1280	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus	0.386770409	0.379112585
SRX9401572	SRR12937906	PRJNA231221	SAMN16357299	2294799246	964493446	10/30/20 0:08	GENOMIC	WGS	PAIRED	IL100140447	RANDOM	Illumina HiSeq 4000	fastq	418151	7180522	34062	Bacteria|Proteobacteria|Gammaproteobacteria|Moraxellales|Moraxellaceae|Moraxella|Moraxella osloensis	0.944970523	0.429860426
SRX729666	SRR1608975	PRJNA231221	SAMN02934521	551038758	2133051162	10/9/14 21:43	GENOMIC	WGS	SINGLE	PL100041275B-2	RANDOM	PacBio RS	pacbio_native	125935	37547	28901	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Salmonella|Salmonella enterica	0.229670545	0.524563299
SRX13440227	SRR17262076	PRJNA231221	SAMN24061097	282832844	143827335	12/17/21 18:17	VIRAL RNA	WGS	PAIRED	IL100138691	cDNA	Illumina MiSeq	fastq	173626	296196	11082	Viruses|Riboviria|Orthornavirae|Kitrinoviricota|Flasuviricetes|Amarillovirales|Flaviviridae|Flavivirus|West Nile virus	0.630443019	0.497873016
SRX4900932	SRR8072962	PRJNA231221	SAMN10228583	1045113263	3652775755	10/19/18 4:00	GENOMIC	WGS	SINGLE	PL100092824-1	RANDOM	PacBio RS	pacbio_native	109653	53829	632	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Yersinia|Yersinia pestis	0.329265607	0.464732588
SRX3050884	SRR5884862	PRJNA231221	SAMN07312492	3291667120	1248209670	7/31/17 16:24	GENOMIC	WGS	PAIRED	IL100070132	RANDOM	Illumina HiSeq 4000	fastq	192804	10706756	562	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia coli	0.982310846	0.494212537
SRX5097886	SRR8283089	PRJNA231221	SAMN10228561	1568811758	5357071624	12/5/18 15:07	GENOMIC	WGS	SINGLE	PL100092747-1	RANDOM	PacBio RS	pacbio_native	99508	63974	633	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Yersinia|Yersinia pseudotuberculosis	0.391321369	0.463649449
ERX2403216	ERR2352340	Sequencing_extracted_nucleic_acid_from_the_National_Collection_of_Pathogenic_Viruses-sc-4123	SAMEA104500694	209028600	105656204	2/28/18 8:39	VIRAL RNA	WGS	PAIRED	DN514784F:B2	Inverse rRNA	Illumina MiSeq	cram	102643	594119	12078	Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Picornavirales|Picornaviridae|Enterovirus|Enterovirus B|Echovirus E11	0.852685709	0.511675393
SRX6403414	SRR9641570	PRJNA231221	SAMN11056487	1675633626	5897568259	7/3/19 14:32	GENOMIC	WGS	SINGLE	PL100097169-1	RANDOM	PacBio RS	pacbio_native	102358	61124	562	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia coli	0.373888257	0.491848407
ERX2403230	ERR2352354	Sequencing_extracted_nucleic_acid_from_the_National_Collection_of_Pathogenic_Viruses-sc-4123	SAMEA104500708	313354500	153712132	2/28/18 8:39	VIRAL RNA	WGS	PAIRED	DN514784F:H3	Inverse rRNA	Illumina MiSeq	cram	857691	186824	138948	Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Picornavirales|Picornaviridae|Enterovirus|Enterovirus A	0.17886196	0.463449177
SRX13440213	SRR17262062	PRJNA231221	SAMN24061083	290334968	147222639	12/17/21 18:17	VIRAL RNA	WGS	PAIRED	IL100138682	cDNA	Illumina MiSeq	fastq	131848	350436	11082	Viruses|Riboviria|Orthornavirae|Kitrinoviricota|Flasuviricetes|Amarillovirales|Flaviviridae|Flavivirus|West Nile virus	0.726617512	0.501919993
SRX5000335	SRR8180262	PRJNA231221	SAMN10163216	2364227234	917010644	11/9/18 15:57	GENOMIC	WGS	PAIRED	IL100073650	RANDOM	Illumina HiSeq 4000	fastq	16397	7812170	2420310	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus sp. FDAARGOS_522	0.997905492	0.350872852
SRX5770335	SRR8991263	PRJNA231221	SAMN11056382	1287464874	4568808431	4/30/19 10:25	GENOMIC	WGS	SINGLE	PL100073757-1	RANDOM	PacBio RS	pacbio_native	104713	58769	670	Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio parahaemolyticus	0.359483001	0.467326688
SRX5947636	SRR9174974	PRJNA231221	SAMN11056441	1779749118	869202174	6/1/19 2:03	GENOMIC	WGS	PAIRED	IL100091416	RANDOM	Illumina HiSeq 4000	fastq	100863	5792346	87883	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia cepacia complex|Burkholderia multivorans	0.982884876	0.653450292
SRX2109225	SRR4125279	PRJNA231221	SAMN05004749	1574522110	5335414696	9/2/17 0:00	GENOMIC	WGS	SINGLE	PL100053606-1	RANDOM	PacBio RS	pacbio_native	102478	61004	57975	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|pseudomallei group|Burkholderia thailandensis	0.373154231	0.643084954
SRX9397262	SRR12933209	PRJNA231221	SAMN16357248	2291943836	981311586	10/29/20 11:51	GENOMIC	WGS	PAIRED	IL100137971	RANDOM	Illumina HiSeq 4000	fastq	27562	7561656	584	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Proteus|Proteus mirabilis	0.996368269	0.386375762
SRX4088645	SRR7170714	PRJNA231221	SAMN07796365	693511826	317902449	10/31/19 0:29	VIRAL RNA	WGS	PAIRED	IL100074882	cDNA	Illumina MiSeq	fastq	82796	1069217	186538	Viruses|Riboviria|Orthornavirae|Negarnaviricota|Haploviricotina|Monjiviricetes|Mononegavirales|Filoviridae|Ebolavirus|Zaire ebolavirus	0.928129283	0.427424556
SRX4088644	SRR7170715	PRJNA231221	SAMN07796365	93328060	42138452	10/31/19 0:29	VIRAL RNA	AMPLICON	PAIRED	IL100075332	RACE	Illumina MiSeq	fastq	39283	115747	186538	Viruses|Riboviria|Orthornavirae|Negarnaviricota|Haploviricotina|Monjiviricetes|Mononegavirales|Filoviridae|Ebolavirus|Zaire ebolavirus	0.746610333	0.328167509
SRX2109223	SRR4125278	PRJNA231221	SAMN05004748	1408998152	5022221708	9/2/17 0:00	GENOMIC	WGS	SINGLE	PL100053605-1	RANDOM	PacBio RS	pacbio_native	110211	53271	60552	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia cepacia complex|Burkholderia vietnamiensis	0.325852387	0.631223614
SRX5947641	SRR9174975	PRJNA231221	SAMN11056442	2055615548	994477985	6/1/19 2:03	GENOMIC	WGS	PAIRED	IL100091417	RANDOM	Illumina HiSeq 4000	fastq	697952	6108722	2545798	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Cedecea|unclassified Cedecea|Cedecea sp. FDAARGOS_727	0.897460639	0.542404647
SRX5770336	SRR8991262	PRJNA231221	SAMN11056382	2015510250	814988875	4/30/19 10:12	GENOMIC	WGS	PAIRED	IL100084862	RANDOM	Illumina HiSeq 4000	fastq	109212	6564663	670	Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio parahaemolyticus	0.983635894	0.453120531
SRX5000334	SRR8180263	PRJNA231221	SAMN10163216	2475265688	946922375	11/9/18 16:10	GENOMIC	WGS	PAIRED	IL100073650	RANDOM	Illumina HiSeq 4000	fastq	25461	8170783	2420310	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus sp. FDAARGOS_522	0.996893577	0.353816175
SRX9397263	SRR12933208	PRJNA231221	SAMN16357248	4135085677	13817485715	10/29/20 13:17	GENOMIC	WGS	SINGLE	PL100132274-1	RANDOM	PacBio RS	pacbio_native	66326	97156	584	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Proteus|Proteus mirabilis	0.594291726	0.389202129
SRX6403415	SRR9641571	PRJNA231221	SAMN11056487	4056777476	2081138508	7/3/19 14:21	GENOMIC	WGS	PAIRED	IL100097514	RANDOM	Illumina HiSeq 4000	fastq	859609	12573429	562	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia coli	0.936007849	0.510515732
SRX13440214	SRR17262063	PRJNA231221	SAMN24061084	288166564	145322423	12/17/21 18:17	VIRAL RNA	WGS	PAIRED	IL100138734	cDNA	Illumina MiSeq	fastq	120390	358292	11082	Viruses|Riboviria|Orthornavirae|Kitrinoviricota|Flasuviricetes|Amarillovirales|Flaviviridae|Flavivirus|West Nile virus	0.748496914	0.505333339
SRX3050886	SRR5884863	PRJNA231221	SAMN07312490	1971131652	799368661	7/31/17 16:23	GENOMIC	WGS	PAIRED	IL100070130	RANDOM	Illumina HiSeq 4000	fastq	33222	6493704	573	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella/Raoultella group|Klebsiella|Klebsiella pneumoniae	0.994910008	0.549178114
SRX4900934	SRR8072963	PRJNA231221	SAMN10228580	1586944502	5360592138	10/19/18 4:00	GENOMIC	WGS	SINGLE	PL100092828-1	RANDOM	PacBio RS	pacbio_native	96710	66772	263	Bacteria|Proteobacteria|Gammaproteobacteria|Thiotrichales|Francisellaceae|Francisella|Francisella tularensis	0.408436403	0.328660864
SRX13440228	SRR17262077	PRJNA231221	SAMN24061098	273195426	139205784	12/17/21 18:17	VIRAL RNA	WGS	PAIRED	IL100138742	cDNA	Illumina MiSeq	fastq	204453	249360	11082	Viruses|Riboviria|Orthornavirae|Kitrinoviricota|Flasuviricetes|Amarillovirales|Flaviviridae|Flavivirus|West Nile virus	0.549477428	0.498627781
ERX2403217	ERR2352341	Sequencing_extracted_nucleic_acid_from_the_National_Collection_of_Pathogenic_Viruses-sc-4123	SAMEA104500695	177141300	93359203	2/28/18 8:39	VIRAL RNA	WGS	PAIRED	DN514784F:C2	Inverse rRNA	Illumina MiSeq	cram	330213	260258	47504	Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Picornavirales|Picornaviridae|Enterovirus|Enterovirus B|Echovirus E16	0.440763391	0.485187367
SRX981455	SRR1955924	PRJNA231221	SAMN03255486	1276265088	891131270	5/12/15 13:12	GENOMIC	WGS	PAIRED	IL100040313	RANDOM	Illumina HiSeq 2000	fastq	361444	5956700	1280	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus	0.942792694	0.324784753
SRX9619672	SRR13181648	PRJNA231221	SAMN16357351	2464818424	626529696	12/2/20 11:13	GENOMIC	WGS	SINGLE	PL100141364-1	RANDOM	Sequel	bam	422334	717308	67351	Bacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces californicus	0.629415202	0.69632308
SRX11385491	SRR15075453	PRJNA231221	SAMN16357575	3798416476	1183102675	7/8/21 17:44	GENOMIC	WGS	PAIRED	IL100160357	RANDOM	Illumina NovaSeq 6000	fastq	12593788	12561288	158836	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Enterobacter|Enterobacter cloacae complex|Enterobacter hormaechei	0.499354007	0.55386865
SRX5764122	SRR8984860	PRJNA231221	SAMN11056359	773079729	2783352062	4/29/19 13:33	GENOMIC	WGS	SINGLE	PL100073733-2	RANDOM	PacBio RS	pacbio_native	122864	40618	747	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Pasteurella|Pasteurella multocida	0.248455487	0.409571585
SRX729667	SRR1608974	PRJNA231221	SAMN02934521	561141542	2167844446	10/9/14 21:43	GENOMIC	WGS	SINGLE	PL100041275B-2	RANDOM	PacBio RS	pacbio_native	123716	39766	28901	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Salmonella|Salmonella enterica	0.243243905	0.534635071
SRX9401575	SRR12937907	PRJNA231221	SAMN16357300	789845899	3140073500	10/30/20 0:08	GENOMIC	WGS	SINGLE	PL100132623-1	RANDOM	PacBio RS	pacbio_native	145976	17506	256	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Myroides|Myroides odoratus	0.107082125	0.374346632
