assembled_genome_acc	organism_name	infraspecific_name	genome_assembly_id	lineage	taxonomy_id	bco_id	schema_version	analysis_platform	analysis_platform_object_id	ngs_read_file_source	genomic_section	num_chromosomes	num_genes	num_segments	assembly_gc_content	length	genome_coverage	n50	n75	n90	l50	l75	ref_genome_acc	query_coverage_against_reference	percent_identity_against_reference	percent_reads_unaligned	assembly_type	assembly_level	assembly_score	reference_coverage_against_query
NZ_JAFEKN010000001.1	Bacteroides fragilis	strain=FDAARGOS_1222	GCA_016888645.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides	817	ARGOS_000038	v1.0	NCBI	9288691	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/888/645/GCA_016888645.1_ASM1688864v1_genomic.gbff.gz	tig00000110_arrow_pilon	0	-	10	-	-	-	-	4269995	1203731	1	-	GCF_016888645.1	-	-	-	haploid	Scaffold	-	-
NZ_JAFEKN010000007.1	Bacteroides fragilis	strain=FDAARGOS_1222	GCA_016888645.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides	817	ARGOS_000038	v1.0	NCBI	9288691	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/888/645/GCA_016888645.1_ASM1688864v1_genomic.gbff.gz	tig00000422_arrow_pilon	0	-	10	-	-	-	-	4269995	1203731	1	-	GCF_016888645.1	-	-	-	haploid	Scaffold	-	-
NZ_JAFEKN010000003.1	Bacteroides fragilis	strain=FDAARGOS_1222	GCA_016888645.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides	817	ARGOS_000038	v1.0	NCBI	9288691	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/888/645/GCA_016888645.1_ASM1688864v1_genomic.gbff.gz	tig00000423_arrow_pilon	0	-	10	-	-	-	-	4269995	1203731	1	-	GCF_016888645.1	-	-	-	haploid	Scaffold	-	-
NZ_JAFEKI010000005.1	Bacteroides thetaiotaomicron	strain=FDAARGOS_1226	GCA_016888545.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides	818	ARGOS_000038	v1.0	NCBI	9288641	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/888/545/GCA_016888545.1_ASM1688854v1_genomic.gbff.gz	ctg.s2.308_arrow_pilon	0	-	6	-	-	-	-	-	-	-	-	GCF_016888545.1	-	-	-	haploid	Contig	-	-
NZ_JAFEKI010000006.1	Bacteroides thetaiotaomicron	strain=FDAARGOS_1226	GCA_016888545.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides	818	ARGOS_000038	v1.0	NCBI	9288641	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/888/545/GCA_016888545.1_ASM1688854v1_genomic.gbff.gz	ctg.s1.000000F_arrow_pilon	0	-	6	-	-	-	-	-	-	-	-	GCF_016888545.1	-	-	-	haploid	Contig	-	-
NZ_JAFEKI010000001.1	Bacteroides thetaiotaomicron	strain=FDAARGOS_1226	GCA_016888545.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides	818	ARGOS_000038	v1.0	NCBI	9288641	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/888/545/GCA_016888545.1_ASM1688854v1_genomic.gbff.gz	ctg.s1.000001F_arrow_pilon	0	-	6	-	-	-	-	-	-	-	-	GCF_016888545.1	-	-	-	haploid	Contig	-	-
NZ_JAFEKI010000004.1	Bacteroides thetaiotaomicron	strain=FDAARGOS_1226	GCA_016888545.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides	818	ARGOS_000038	v1.0	NCBI	9288641	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/888/545/GCA_016888545.1_ASM1688854v1_genomic.gbff.gz	ctg.s2.000000F_arrow_pilon	0	-	6	-	-	-	-	-	-	-	-	GCF_016888545.1	-	-	-	haploid	Contig	-	-
NZ_JAFEKI010000003.1	Bacteroides thetaiotaomicron	strain=FDAARGOS_1226	GCA_016888545.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides	818	ARGOS_000038	v1.0	NCBI	9288641	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/888/545/GCA_016888545.1_ASM1688854v1_genomic.gbff.gz	ctg.s2.000045F_arrow_pilon	0	-	6	-	-	-	-	-	-	-	-	GCF_016888545.1	-	-	-	haploid	Contig	-	-
NZ_JAFEKI010000002.1	Bacteroides thetaiotaomicron	strain=FDAARGOS_1226	GCA_016888545.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides	818	ARGOS_000038	v1.0	NCBI	9288641	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/888/545/GCA_016888545.1_ASM1688854v1_genomic.gbff.gz	ctg.s2.000047F_arrow_pilon	0	-	6	-	-	-	-	-	-	-	-	GCF_016888545.1	-	-	-	haploid	Contig	-	-
NZ_JAEKFZ010000003.1	Bacteroides fragilis	strain=FDAARGOS_1025	GCA_016623685.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides	817	ARGOS_000038	v1.0	NCBI	9120001	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/623/685/GCA_016623685.1_ASM1662368v1_genomic.gbff.gz	ctg.s2.000001F_arrow_pilon	0	-	4	-	-	-	-	5113356	5113356	1	-	GCF_016623685.1	-	-	-	haploid	Scaffold	-	-
NZ_JAEKFZ010000004.1	Bacteroides fragilis	strain=FDAARGOS_1025	GCA_016623685.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides	817	ARGOS_000038	v1.0	NCBI	9120001	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/623/685/GCA_016623685.1_ASM1662368v1_genomic.gbff.gz	ctg.s2.000028F_arrow_pilon	0	-	4	-	-	-	-	5113356	5113356	1	-	GCF_016623685.1	-	-	-	haploid	Scaffold	-	-
NZ_JAEKFZ010000001.1	Bacteroides fragilis	strain=FDAARGOS_1025	GCA_016623685.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides	817	ARGOS_000038	v1.0	NCBI	9120001	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/623/685/GCA_016623685.1_ASM1662368v1_genomic.gbff.gz	ctg.s1.000000F_arrow_pilon	0	-	4	-	-	-	-	5113356	5113356	1	-	GCF_016623685.1	-	-	-	haploid	Scaffold	-	-
NZ_JAEKFZ010000002.1	Bacteroides fragilis	strain=FDAARGOS_1025	GCA_016623685.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides	817	ARGOS_000038	v1.0	NCBI	9120001	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/623/685/GCA_016623685.1_ASM1662368v1_genomic.gbff.gz	ctg.s2.000000F_arrow_pilon	0	-	4	-	-	-	-	5113356	5113356	1	-	GCF_016623685.1	-	-	-	haploid	Scaffold	-	-
NZ_CP065889.1	Bacteroides uniformis	strain=FDAARGOS_901	GCA_016117815.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides	820	ARGOS_000038	v1.0	NCBI	8870981	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/117/815/GCA_016117815.1_ASM1611781v1_genomic.gbff.gz	CP065889.1	1	-	1	46.5	4728573	-	4728573	4728573	4728573	1	-	GCF_016117815.1	-	-	-	haploid	Chromosome	-	-
NZ_CP065872.1	Bacteroides thetaiotaomicron	strain=FDAARGOS_935	GCA_016117715.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides	818	ARGOS_000038	v1.0	NCBI	8870931	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/117/715/GCA_016117715.1_ASM1611771v1_genomic.gbff.gz	ANONYMOUS	1	-	2	43	6216145	-	6216145	6216145	6216145	1	-	GCF_016117715.1	-	-	-	haploid	Chromosome	-	-
NZ_CP065873.1	Bacteroides thetaiotaomicron	strain=FDAARGOS_935	GCA_016117715.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides	818	ARGOS_000038	v1.0	NCBI	8870931	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/117/715/GCA_016117715.1_ASM1611771v1_genomic.gbff.gz	unnamed	1	-	2	41.5	2752	-	2752	6216145	6216145	1	-	GCF_016117715.1	-	-	-	haploid	Chromosome	-	-
NZ_JAEDZY010000007.1	Bacteroides thetaiotaomicron	strain=FDAARGOS_912	GCA_016103195.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides	818	ARGOS_000038	v1.0	NCBI	8857811	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/103/195/GCA_016103195.1_ASM1610319v1_genomic.gbff.gz	tig00000015_pilon	0	-	12	-	-	-	-	1566576	793381	2	-	GCF_016103195.1	-	-	-	haploid	Scaffold	-	-
NZ_JAEDZY010000001.1	Bacteroides thetaiotaomicron	strain=FDAARGOS_912	GCA_016103195.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides	818	ARGOS_000038	v1.0	NCBI	8857811	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/103/195/GCA_016103195.1_ASM1610319v1_genomic.gbff.gz	tig00000001_pilon	0	-	12	-	-	-	-	1566576	793381	2	-	GCF_016103195.1	-	-	-	haploid	Scaffold	-	-
NZ_JAEDZY010000002.1	Bacteroides thetaiotaomicron	strain=FDAARGOS_912	GCA_016103195.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides	818	ARGOS_000038	v1.0	NCBI	8857811	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/103/195/GCA_016103195.1_ASM1610319v1_genomic.gbff.gz	tig00000003_pilon	0	-	12	-	-	-	-	1566576	793381	2	-	GCF_016103195.1	-	-	-	haploid	Scaffold	-	-
NZ_JAEDZY010000003.1	Bacteroides thetaiotaomicron	strain=FDAARGOS_912	GCA_016103195.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides	818	ARGOS_000038	v1.0	NCBI	8857811	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/103/195/GCA_016103195.1_ASM1610319v1_genomic.gbff.gz	tig00000004_pilon	0	-	12	-	-	-	-	1566576	793381	2	-	GCF_016103195.1	-	-	-	haploid	Scaffold	-	-
NZ_JAEDZY010000004.1	Bacteroides thetaiotaomicron	strain=FDAARGOS_912	GCA_016103195.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides	818	ARGOS_000038	v1.0	NCBI	8857811	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/103/195/GCA_016103195.1_ASM1610319v1_genomic.gbff.gz	tig00000005_pilon	0	-	12	-	-	-	-	1566576	793381	2	-	GCF_016103195.1	-	-	-	haploid	Scaffold	-	-
NZ_JAEDZY010000005.1	Bacteroides thetaiotaomicron	strain=FDAARGOS_912	GCA_016103195.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides	818	ARGOS_000038	v1.0	NCBI	8857811	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/103/195/GCA_016103195.1_ASM1610319v1_genomic.gbff.gz	tig00000006_pilon	0	-	12	-	-	-	-	1566576	793381	2	-	GCF_016103195.1	-	-	-	haploid	Scaffold	-	-
NZ_JAEDZY010000006.1	Bacteroides thetaiotaomicron	strain=FDAARGOS_912	GCA_016103195.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides	818	ARGOS_000038	v1.0	NCBI	8857811	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/103/195/GCA_016103195.1_ASM1610319v1_genomic.gbff.gz	tig00000007_pilon	0	-	12	-	-	-	-	1566576	793381	2	-	GCF_016103195.1	-	-	-	haploid	Scaffold	-	-
NZ_JAEDZY010000008.1	Bacteroides thetaiotaomicron	strain=FDAARGOS_912	GCA_016103195.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides	818	ARGOS_000038	v1.0	NCBI	8857811	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/103/195/GCA_016103195.1_ASM1610319v1_genomic.gbff.gz	tig00000024_pilon	0	-	12	-	-	-	-	1566576	793381	2	-	GCF_016103195.1	-	-	-	haploid	Scaffold	-	-
NZ_JAEDZY010000009.1	Bacteroides thetaiotaomicron	strain=FDAARGOS_912	GCA_016103195.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides	818	ARGOS_000038	v1.0	NCBI	8857811	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/103/195/GCA_016103195.1_ASM1610319v1_genomic.gbff.gz	tig00000025_pilon	0	-	12	-	-	-	-	1566576	793381	2	-	GCF_016103195.1	-	-	-	haploid	Scaffold	-	-
NZ_JAEDZY010000010.1	Bacteroides thetaiotaomicron	strain=FDAARGOS_912	GCA_016103195.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides	818	ARGOS_000038	v1.0	NCBI	8857811	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/103/195/GCA_016103195.1_ASM1610319v1_genomic.gbff.gz	tig00000026_pilon	0	-	12	-	-	-	-	1566576	793381	2	-	GCF_016103195.1	-	-	-	haploid	Scaffold	-	-
NZ_JAEDZY010000011.1	Bacteroides thetaiotaomicron	strain=FDAARGOS_912	GCA_016103195.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides	818	ARGOS_000038	v1.0	NCBI	8857811	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/103/195/GCA_016103195.1_ASM1610319v1_genomic.gbff.gz	tig00001683_pilon	0	-	12	-	-	-	-	1566576	793381	2	-	GCF_016103195.1	-	-	-	haploid	Scaffold	-	-
NZ_JAEDZY010000012.1	Bacteroides thetaiotaomicron	strain=FDAARGOS_912	GCA_016103195.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides	818	ARGOS_000038	v1.0	NCBI	8857811	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/103/195/GCA_016103195.1_ASM1610319v1_genomic.gbff.gz	tig00001684_pilon	0	-	12	-	-	-	-	1566576	793381	2	-	GCF_016103195.1	-	-	-	haploid	Scaffold	-	-
NZ_CP054003.1	Bacteroides fragilis	strain=FDAARGOS_763	GCA_013267555.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides	817	ARGOS_000038	v1.0	NCBI	7232921	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/267/555/GCA_013267555.1_ASM1326755v1_genomic.gbff.gz	CP054003.1	1	-	4	44	5460140	-	5460140	5460140	5460140	1	-	GCF_013267555.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP054001.1	Bacteroides fragilis	strain=FDAARGOS_763	GCA_013267555.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides	817	ARGOS_000038	v1.0	NCBI	7232921	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/267/555/GCA_013267555.1_ASM1326755v1_genomic.gbff.gz	unnamed1	1	-	4	33.5	51017	-	51017	5460140	5460140	1	-	GCF_013267555.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP054002.1	Bacteroides fragilis	strain=FDAARGOS_763	GCA_013267555.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides	817	ARGOS_000038	v1.0	NCBI	7232921	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/267/555/GCA_013267555.1_ASM1326755v1_genomic.gbff.gz	unnamed2	1	-	4	36.5	91764	-	91764	5460140	5460140	1	-	GCF_013267555.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP054004.1	Bacteroides fragilis	strain=FDAARGOS_763	GCA_013267555.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides	817	ARGOS_000038	v1.0	NCBI	7232921	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/267/555/GCA_013267555.1_ASM1326755v1_genomic.gbff.gz	unnamed3	1	-	4	41.5	2783	-	2783	5460140	5460140	1	-	GCF_013267555.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP046397.1	Bacteroides ovatus	strain=FDAARGOS_733	GCA_009734165.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides	28116	ARGOS_000038	v1.0	NCBI	5380711	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/734/165/GCA_009734165.1_ASM973416v1_genomic.gbff.gz	CP046397.1	1	-	1	42	6571392	-	6571392	6571392	6571392	1	-	GCF_009734165.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP069440.1	Phocaeicola coprophilus	strain=FDAARGOS_1220	GCA_016888945.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Phocaeicola	387090	ARGOS_000038	v1.0	NCBI	9288811	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/888/945/GCA_016888945.1_ASM1688894v1_genomic.gbff.gz	CP069440.1	1	-	1	45.5	4113613	-	4113613	4113613	4113613	1	-	GCF_016888945.1	-	-	-	haploid	Complete Genome	-	-
NZ_JAFEKH010000001.1	Phocaeicola dorei	strain=FDAARGOS_1224	GCA_016888505.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Phocaeicola	357276	ARGOS_000038	v1.0	NCBI	9288631	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/888/505/GCA_016888505.1_ASM1688850v1_genomic.gbff.gz	tig00000234_trim_arrow_pilon	0	-	7	-	-	-	-	1076668	389570	1	-	GCF_016888505.1	-	-	-	haploid	Scaffold	-	-
NZ_JAFEKH010000003.1	Phocaeicola dorei	strain=FDAARGOS_1224	GCA_016888505.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Phocaeicola	357276	ARGOS_000038	v1.0	NCBI	9288631	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/888/505/GCA_016888505.1_ASM1688850v1_genomic.gbff.gz	tig00000236_trim_arrow_pilon	0	-	7	-	-	-	-	1076668	389570	1	-	GCF_016888505.1	-	-	-	haploid	Scaffold	-	-
NZ_JAFEKH010000006.1	Phocaeicola dorei	strain=FDAARGOS_1224	GCA_016888505.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Phocaeicola	357276	ARGOS_000038	v1.0	NCBI	9288631	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/888/505/GCA_016888505.1_ASM1688850v1_genomic.gbff.gz	tig00000238_arrow_pilon	0	-	7	-	-	-	-	1076668	389570	1	-	GCF_016888505.1	-	-	-	haploid	Scaffold	-	-
NZ_JAFEKH010000002.1	Phocaeicola dorei	strain=FDAARGOS_1224	GCA_016888505.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Phocaeicola	357276	ARGOS_000038	v1.0	NCBI	9288631	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/888/505/GCA_016888505.1_ASM1688850v1_genomic.gbff.gz	tig00001435_arrow_pilon	0	-	7	-	-	-	-	1076668	389570	1	-	GCF_016888505.1	-	-	-	haploid	Scaffold	-	-
NZ_JAFEKH010000007.1	Phocaeicola dorei	strain=FDAARGOS_1224	GCA_016888505.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Phocaeicola	357276	ARGOS_000038	v1.0	NCBI	9288631	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/888/505/GCA_016888505.1_ASM1688850v1_genomic.gbff.gz	tig00001436_arrow_pilon	0	-	7	-	-	-	-	1076668	389570	1	-	GCF_016888505.1	-	-	-	haploid	Scaffold	-	-
NZ_JAFEKH010000004.1	Phocaeicola dorei	strain=FDAARGOS_1224	GCA_016888505.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Phocaeicola	357276	ARGOS_000038	v1.0	NCBI	9288631	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/888/505/GCA_016888505.1_ASM1688850v1_genomic.gbff.gz	tig00001440_arrow_pilon	0	-	7	-	-	-	-	1076668	389570	1	-	GCF_016888505.1	-	-	-	haploid	Scaffold	-	-
NZ_JAFEKH010000005.1	Phocaeicola dorei	strain=FDAARGOS_1224	GCA_016888505.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Phocaeicola	357276	ARGOS_000038	v1.0	NCBI	9288631	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/888/505/GCA_016888505.1_ASM1688850v1_genomic.gbff.gz	tig00001442_arrow_pilon	0	-	7	-	-	-	-	1076668	389570	1	-	GCF_016888505.1	-	-	-	haploid	Scaffold	-	-
NZ_CP068489.1	Phocaeicola vulgatus	strain=FDAARGOS_1099	GCA_016766935.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Phocaeicola	821	ARGOS_000038	v1.0	NCBI	9194411	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/766/935/GCA_016766935.1_ASM1676693v1_genomic.gbff.gz	CP068489.1	1	-	2	42.5	5356744	-	5356744	5356744	5356744	1	-	GCF_016766935.1	-	-	-	haploid	Chromosome	-	-
NZ_CP068490.1	Phocaeicola vulgatus	strain=FDAARGOS_1099	GCA_016766935.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Phocaeicola	821	ARGOS_000038	v1.0	NCBI	9194411	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/766/935/GCA_016766935.1_ASM1676693v1_genomic.gbff.gz	unnamed	1	-	2	41.5	2782	-	2782	5356744	5356744	1	-	GCF_016766935.1	-	-	-	haploid	Chromosome	-	-
NZ_CP068488.1	Phocaeicola vulgatus	strain=FDAARGOS_1098	GCA_016766915.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Phocaeicola	821	ARGOS_000038	v1.0	NCBI	9194401	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/766/915/GCA_016766915.1_ASM1676691v1_genomic.gbff.gz	CP068488.1	1	-	1	42	5141011	-	5141011	5141011	5141011	1	-	GCF_016766915.1	-	-	-	haploid	Chromosome	-	-
NZ_JAJFOL010000003.1	Phocaeicola coprocola	strain=FDAARGOS_1577	GCA_020731235.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Phocaeicola; Phocaeicola coprocola	470145	ARGOS_000038	v1.0	NCBI	11371781	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/731/235/GCA_020731235.1_ASM2073123v1_genomic.gbff.gz	ctg.s2.93_arrow_pilon	0	-	3	-	-	-	-	-	-	-	-	GCF_020731235.1	-	-	-	haploid	Contig	-	-
NZ_JAJFOL010000002.1	Phocaeicola coprocola	strain=FDAARGOS_1577	GCA_020731235.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Phocaeicola; Phocaeicola coprocola	470145	ARGOS_000038	v1.0	NCBI	11371781	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/731/235/GCA_020731235.1_ASM2073123v1_genomic.gbff.gz	ctg.s1.000000F_arrow_pilon	0	-	3	-	-	-	-	-	-	-	-	GCF_020731235.1	-	-	-	haploid	Contig	-	-
NZ_JAJFOL010000001.1	Phocaeicola coprocola	strain=FDAARGOS_1577	GCA_020731235.1	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidaceae; Phocaeicola; Phocaeicola coprocola	470145	ARGOS_000038	v1.0	NCBI	11371781	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/731/235/GCA_020731235.1_ASM2073123v1_genomic.gbff.gz	ctg.s1.000001F_arrow_pilon	0	-	3	-	-	-	-	-	-	-	-	GCF_020731235.1	-	-	-	haploid	Contig	-	-
